unique_code,make_slug,make_name,model_slug,model_name,year,trim_slug,trim_name,variant_slug,variant_name,vehicle_type,drivetrain,system_power_kw,system_torque_nm,battery_capacity_gross_kwh,battery_capacity_net_kwh,battery_chemistry,dc_max_power_kw,ac_max_power_kw,range_wltp_km,range_epa_km,acceleration_0_100_s,top_speed_kmh,charge_connectors,sources
ford:puma_gen_e:2024:puma_gen_e,ford,Ford,puma_gen_e,Puma Gen-E,2024,base,Base,,,Suv,Fwd,100,260,55,51,li-ion,100,11,376,,8,150,Ccs2,https://www.ford.co.uk/cars/puma
ford:puma_gen_e:2025:puma_gen_e,ford,Ford,puma_gen_e,Puma Gen-E,2025,base,Base,,,Suv,Fwd,100,260,55,51,li-ion,100,11,376,,8,150,Ccs2,https://www.ford.co.uk/cars/puma
gac_aion:aion_es:2024:aion_es,gac_aion,GAC Aion,aion_es,Aion ES,2024,base,Base,,,PassengerCar,Fwd,100,225,55.2,55.2,lfp,68,6.6,314,,,130,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-es/2024
gac_aion:aion_es:2025:aion_es,gac_aion,GAC Aion,aion_es,Aion ES,2025,base,Base,,,PassengerCar,Fwd,100,225,55.2,55.2,lfp,68,6.6,314,,,130,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-es/2024
gac_aion:aion_rt:2024:aion_rt,gac_aion,GAC Aion,aion_rt,Aion RT,2024,base,Base,,,PassengerCar,Fwd,150,,55.1,55.1,lfp,150,7,,,,,Ccs2,https://en.wikipedia.org/wiki/Aion_RT
gac_aion:aion_rt:2024:aion_rt_68kwh,gac_aion,GAC Aion,aion_rt,Aion RT,2024,base,Base,68kwh,68.1 kWh,PassengerCar,Fwd,165,,68.1,68.1,lfp,150,7,,,,,Ccs2,https://en.wikipedia.org/wiki/Aion_RT
gac_aion:aion_rt:2025:aion_rt,gac_aion,GAC Aion,aion_rt,Aion RT,2025,base,Base,,,PassengerCar,Fwd,150,,55.1,55.1,lfp,150,7,,,,,Ccs2,https://en.wikipedia.org/wiki/Aion_RT
gac_aion:aion_rt:2025:aion_rt_68kwh,gac_aion,GAC Aion,aion_rt,Aion RT,2025,base,Base,68kwh,68.1 kWh,PassengerCar,Fwd,165,,68.1,68.1,lfp,150,7,,,,,Ccs2,https://en.wikipedia.org/wiki/Aion_RT
gac_aion:aion_v:2023:aion_v,gac_aion,GAC Aion,aion_v,Aion V,2023,base,Base,,,Suv,Fwd,150,240,75.3,75.3,lfp,180,6.6,,,7.9,160,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_v:2023:aion_v_elite,gac_aion,GAC Aion,aion_v,Aion V,2023,elite,Elite,elite,Elite,Suv,Fwd,150,240,75.3,75.3,lfp,180,6.6,,,7.9,160,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_v:2024:aion_v,gac_aion,GAC Aion,aion_v,Aion V,2024,base,Base,,,Suv,Fwd,150,240,75.3,75.3,lfp,180,6.6,450,,7.9,160,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_v:2024:aion_v_elite,gac_aion,GAC Aion,aion_v,Aion V,2024,elite,Elite,elite,Elite,Suv,Fwd,150,240,75.3,75.3,lfp,180,6.6,450,,7.9,160,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_v:2025:aion_v,gac_aion,GAC Aion,aion_v,Aion V,2025,base,Base,,,Suv,Fwd,150,350,75.2,75.2,lfp,100,7.2,450,,7.9,180,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_v:2025:aion_v_elite,gac_aion,GAC Aion,aion_v,Aion V,2025,elite,Elite,elite,Elite,Suv,Fwd,150,350,75.2,75.2,lfp,100,7.2,450,,7.9,180,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-v/2024
gac_aion:aion_y:2023:aion_y,gac_aion,GAC Aion,aion_y,Aion Y,2023,base,Base,,,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2023:aion_y_elite,gac_aion,GAC Aion,aion_y,Aion Y,2023,elite,Elite,elite,Elite,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2023:aion_y_premium,gac_aion,GAC Aion,aion_y,Aion Y,2023,premium,Premium,premium,Premium,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2024:aion_y,gac_aion,GAC Aion,aion_y,Aion Y,2024,base,Base,,,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024|https://www.gacgroup.com/cn
gac_aion:aion_y:2024:aion_y_elite,gac_aion,GAC Aion,aion_y,Aion Y,2024,elite,Elite,elite,Elite,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2024:aion_y_premium,gac_aion,GAC Aion,aion_y,Aion Y,2024,premium,Premium,premium,Premium,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2025:aion_y,gac_aion,GAC Aion,aion_y,Aion Y,2025,base,Base,,,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2025:aion_y_elite,gac_aion,GAC Aion,aion_y,Aion Y,2025,elite,Elite,elite,Elite,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:aion_y:2025:aion_y_premium,gac_aion,GAC Aion,aion_y,Aion Y,2025,premium,Premium,premium,Premium,Suv,Fwd,150,225,63.2,63.2,lfp,75,6.6,340,,8.5,150,Ccs2,https://www.gacgroup.com/pt-br/configuration/aion-y/2024
gac_aion:hyper_gt:2023:hyper_gt,gac_aion,GAC Aion,hyper_gt,Hyper GT,2023,base,Base,,,PassengerCar,Rwd,180,355,70,70,li-ion,250,11,,,6.5,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyper_gt:2023:hyper_gt_80kwh,gac_aion,GAC Aion,hyper_gt,Hyper GT,2023,base,Base,80kwh,80 kWh,PassengerCar,Rwd,250,430,80,80,li-ion,250,11,,,4.9,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyper_gt:2024:hyper_gt,gac_aion,GAC Aion,hyper_gt,Hyper GT,2024,base,Base,,,PassengerCar,Rwd,180,355,70,70,li-ion,250,11,,,6.5,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyper_gt:2024:hyper_gt_80kwh,gac_aion,GAC Aion,hyper_gt,Hyper GT,2024,base,Base,80kwh,80 kWh,PassengerCar,Rwd,250,430,80,80,li-ion,250,11,,,4.9,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyper_gt:2025:hyper_gt,gac_aion,GAC Aion,hyper_gt,Hyper GT,2025,base,Base,,,PassengerCar,Rwd,180,355,70,70,li-ion,250,11,,,6.5,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyper_gt:2025:hyper_gt_80kwh,gac_aion,GAC Aion,hyper_gt,Hyper GT,2025,base,Base,80kwh,80 kWh,PassengerCar,Rwd,250,430,80,80,li-ion,250,11,,,4.9,180,Ccs2,https://en.wikipedia.org/wiki/Hyptec_GT
gac_aion:hyptec_hl:2025:hyptec_hl,gac_aion,GAC Aion,hyptec_hl,Hyptec HL,2025,base,Base,,,Suv,Rwd,250,,95.9,95.9,nmc,250,11,,,,,Ccs2,https://en.wikipedia.org/wiki/Hyptec_HL
gac_aion:hyptec_ht:2025:hyptec_ht,gac_aion,GAC Aion,hyptec_ht,Hyptec HT,2025,base,Base,,,Suv,Rwd,180,309,72.7,72.7,lfp,180,11,,,7.5,160,Ccs2,https://en.wikipedia.org/wiki/Hyptec_HT
gac_aion:hyptec_ht:2025:hyptec_ht_elite,gac_aion,GAC Aion,hyptec_ht,Hyptec HT,2025,elite,Elite,elite,Elite,Suv,Rwd,180,309,72.7,72.7,lfp,180,11,,,7.5,160,Ccs2,https://en.wikipedia.org/wiki/Hyptec_HT
gac_aion:hyptec_ht:2025:hyptec_ht_ultra,gac_aion,GAC Aion,hyptec_ht,Hyptec HT,2025,ultra,Ultra,ultra,Ultra,Suv,Rwd,250,309,99.5,99.5,nmc,180,11,,,6.2,160,Ccs2,https://en.wikipedia.org/wiki/Hyptec_HT
geely:ex2:2025:ex2,geely,Geely,ex2,EX2,2025,base,Base,,,PassengerCar,Fwd,85,150,30,28,lfp,50,7,,,9.5,150,Ccs2,https://www.geelybrasil.com.br/ex2/|https://static.autoforce.com/plugins/files/clientes/geely-brasil/produtos/ws/Ficha_Tecnica_GEELY_EX2.pdf
geely:ex5:2024:ex5,geely,Geely,ex5,EX5,2024,base,Base,,,Suv,Fwd,160,320,49.52,46,lfp,80,11,,,6.9,175,Ccs2,https://www.geelybrasil.com.br/ex5/|https://carros.ig.com.br/veiculos-eletricos/2024-11-28/geely-retorna-ao-brasil.html
geely:ex5:2024:ex5_60kwh,geely,Geely,ex5,EX5,2024,base,Base,60kwh,60.22 kWh Extended Range,Suv,Fwd,160,320,60.22,56,lfp,80,11,,,6.9,175,Ccs2,https://www.geelybrasil.com.br/ex5/|https://carros.ig.com.br/veiculos-eletricos/2024-11-28/geely-retorna-ao-brasil.html
geely:ex5:2025:ex5,geely,Geely,ex5,EX5,2025,base,Base,,,Suv,Fwd,160,320,49.52,46,lfp,80,11,,,6.9,175,Ccs2,https://www.geelybrasil.com.br/ex5/
geely:ex5:2025:ex5_60kwh,geely,Geely,ex5,EX5,2025,base,Base,60kwh,60.22 kWh Extended Range,Suv,Fwd,160,320,60.22,56,lfp,80,11,,,6.9,175,Ccs2,https://www.geelybrasil.com.br/ex5/
geely:galaxy_e8:2024:galaxy_e8,geely,Geely,galaxy_e8,Galaxy E8,2024,base,Base,,,PassengerCar,Rwd,250,343,62,58,lfp,150,11,,,5.49,210,GbTDc,https://www.geely.com/galaxy-e8|https://en.wikipedia.org/wiki/Geely_Galaxy_E8
geely:galaxy_e8:2024:galaxy_e8_475kw,geely,Geely,galaxy_e8,Galaxy E8,2024,base,Base,475kw,475 kW Performance,PassengerCar,Awd,475,710,76,72,lfp,200,11,,,3.49,210,GbTDc,https://www.geely.com/galaxy-e8|https://insideevs.uol.com.br/news/752357/geely-galaxy-e8-2025-seda/
geely:galaxy_e8:2025:galaxy_e8,geely,Geely,galaxy_e8,Galaxy E8,2025,base,Base,,,PassengerCar,Rwd,250,343,76,72,lfp,150,11,,,5.49,210,GbTDc,https://www.geely.com/galaxy-e8|https://insideevs.uol.com.br/news/752357/geely-galaxy-e8-2025-seda/
geely:galaxy_e8:2025:galaxy_e8_475kw,geely,Geely,galaxy_e8,Galaxy E8,2025,base,Base,475kw,475 kW Performance,PassengerCar,Awd,475,710,76,72,lfp,200,11,,,3.49,210,GbTDc,https://www.geely.com/galaxy-e8|https://insideevs.uol.com.br/news/752357/geely-galaxy-e8-2025-seda/
geely:panda_mini:2023:panda_mini,geely,Geely,panda_mini,Panda Mini,2023,base,Base,,,PassengerCar,Fwd,20,85,9.61,9,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini|https://en.wikipedia.org/wiki/Geely_Panda_Mini_EV
geely:panda_mini:2023:panda_mini_17kwh,geely,Geely,panda_mini,Panda Mini,2023,base,Base,17kwh,17 kWh Extended Range,PassengerCar,Fwd,30,85,17,16,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini|https://en.wikipedia.org/wiki/Geely_Panda_Mini_EV
geely:panda_mini:2024:panda_mini,geely,Geely,panda_mini,Panda Mini,2024,base,Base,,,PassengerCar,Fwd,20,85,9.61,9,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini
geely:panda_mini:2024:panda_mini_17kwh,geely,Geely,panda_mini,Panda Mini,2024,base,Base,17kwh,17 kWh Extended Range,PassengerCar,Fwd,30,85,17,16,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini
geely:panda_mini:2025:panda_mini,geely,Geely,panda_mini,Panda Mini,2025,base,Base,,,PassengerCar,Fwd,20,85,9.61,9,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini
geely:panda_mini:2025:panda_mini_17kwh,geely,Geely,panda_mini,Panda Mini,2025,base,Base,17kwh,17 kWh Extended Range,PassengerCar,Fwd,30,85,17,16,lfp,20,3.3,,,15,100,GbTDc,https://www.geely.com/panda-mini
geely:xingyuan:2024:xingyuan,geely,Geely,xingyuan,Xingyuan,2024,base,Base,,,PassengerCar,Fwd,58,150,30.12,28,lfp,40,7,,,10.5,140,GbTDc,https://www.geely.com/xingyuan|https://en.wikipedia.org/wiki/Geely_Xingyuan
geely:xingyuan:2024:xingyuan_40kwh,geely,Geely,xingyuan,Xingyuan,2024,base,Base,40kwh,40.16 kWh Extended Range,PassengerCar,Fwd,85,150,40.16,38,lfp,40,7,,,10.5,140,GbTDc,https://www.geely.com/xingyuan|https://en.wikipedia.org/wiki/Geely_Xingyuan
geely:xingyuan:2025:xingyuan,geely,Geely,xingyuan,Xingyuan,2025,base,Base,,,PassengerCar,Fwd,58,150,30.12,28,lfp,40,7,,,10.5,140,GbTDc,https://www.geely.com/xingyuan
geely:xingyuan:2025:xingyuan_40kwh,geely,Geely,xingyuan,Xingyuan,2025,base,Base,40kwh,40.16 kWh Extended Range,PassengerCar,Fwd,85,150,40.16,38,lfp,40,7,,,10.5,140,GbTDc,https://www.geely.com/xingyuan
genesis:electrified_g80:2023:electrified_g80,genesis,Genesis,electrified_g80,Electrified G80,2023,base,Base,,,PassengerCar,Awd,272,700,87.4,80.7,li-ion,235,11,520,282,4.9,185,Ccs1,https://www.genesis.com/us/en/genesis/electrified-g80.html
genesis:electrified_g80:2024:electrified_g80,genesis,Genesis,electrified_g80,Electrified G80,2024,base,Base,,,PassengerCar,Awd,272,700,87.4,80.7,li-ion,235,11,520,282,4.9,185,Ccs1,https://www.genesis.com/us/en/genesis/electrified-g80.html
genesis:electrified_g80:2025:electrified_g80,genesis,Genesis,electrified_g80,Electrified G80,2025,base,Base,,,PassengerCar,Awd,272,700,87.4,80.7,li-ion,235,11,520,282,4.9,185,Ccs1,https://www.genesis.com/us/en/genesis/electrified-g80.html
genesis:gv60:2023:gv60_advanced,genesis,Genesis,gv60,GV60,2023,advanced,Advanced,advanced,Advanced,Suv,Awd,234,605,77.4,74,li-ion,235,11,470,294,5.5,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2023:gv60,genesis,Genesis,gv60,GV60,2023,base,Base,,,Suv,Rwd,168,350,77.4,74,li-ion,235,11,451,294,7.8,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2023:gv60_performance,genesis,Genesis,gv60,GV60,2023,performance,Performance,performance,Performance,Suv,Awd,320,605,77.4,74,li-ion,235,11,470,294,4,235,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2024:gv60_advanced,genesis,Genesis,gv60,GV60,2024,advanced,Advanced,advanced,Advanced,Suv,Awd,234,605,77.4,74,li-ion,235,11,470,294,5.5,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2024:gv60,genesis,Genesis,gv60,GV60,2024,base,Base,,,Suv,Rwd,168,350,77.4,74,li-ion,235,11,451,294,7.8,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2024:gv60_performance,genesis,Genesis,gv60,GV60,2024,performance,Performance,performance,Performance,Suv,Awd,320,605,77.4,74,li-ion,235,11,470,294,4,235,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2025:gv60_advanced,genesis,Genesis,gv60,GV60,2025,advanced,Advanced,advanced,Advanced,Suv,Awd,234,605,77.4,74,li-ion,235,11,470,294,5.5,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2025:gv60,genesis,Genesis,gv60,GV60,2025,base,Base,,,Suv,Rwd,168,350,77.4,74,li-ion,235,11,451,294,7.8,185,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv60:2025:gv60_performance,genesis,Genesis,gv60,GV60,2025,performance,Performance,performance,Performance,Suv,Awd,320,605,77.4,74,li-ion,235,11,470,294,4,235,Ccs1,https://www.genesis.com/us/en/genesis/gv60.html
genesis:gv70_electrified:2024:gv70_electrified,genesis,Genesis,gv70_electrified,GV70 Electrified,2024,base,Base,,,Suv,Awd,234,605,77.4,74,li-ion,235,11,451,294,5,185,Ccs1,https://www.genesis.com/us/en/genesis/gv70-electrified.html
genesis:gv70_electrified:2025:gv70_electrified,genesis,Genesis,gv70_electrified,GV70 Electrified,2025,base,Base,,,Suv,Awd,234,605,77.4,74,li-ion,235,11,451,294,5,185,Ccs1,https://www.genesis.com/us/en/genesis/gv70-electrified.html
gwm:haval_h6_gt:2023:haval_h6_gt,gwm,GWM,haval_h6_gt,Haval H6 GT,2023,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-gt/FichaTecnica_Haval_H6_GT_2025_.pdf
gwm:haval_h6_gt:2024:haval_h6_gt,gwm,GWM,haval_h6_gt,Haval H6 GT,2024,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-gt/FichaTecnica_Haval_H6_GT_2025_.pdf
gwm:haval_h6_gt:2025:haval_h6_gt,gwm,GWM,haval_h6_gt,Haval H6 GT,2025,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-gt/FichaTecnica_Haval_H6_GT_2025_.pdf
gwm:haval_h6_phev19:2025:haval_h6_phev19,gwm,GWM,haval_h6_phev19,Haval H6 PHEV19,2025,base,Base,,,Suv,Fwd,240,530,19,18.5,li-ion,,3.3,,,7.6,180,Type2,https://www.gwmmotors.com.br|https://insideevs.uol.com.br/news/722252/gwm-haval-h6-2025-phev19
gwm:haval_h6_phev34:2023:haval_h6_phev34,gwm,GWM,haval_h6_phev34,Haval H6 PHEV34,2023,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-phev-34-2025/FichaTecnica_Haval_H6_PHEV34_2025.pdf
gwm:haval_h6_phev34:2024:haval_h6_phev34,gwm,GWM,haval_h6_phev34,Haval H6 PHEV34,2024,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-phev-34-2025/FichaTecnica_Haval_H6_PHEV34_2025.pdf
gwm:haval_h6_phev34:2025:haval_h6_phev34,gwm,GWM,haval_h6_phev34,Haval H6 PHEV34,2025,base,Base,,,Suv,Awd,289,762,34,33,li-ion,50,3.3,,,6.8,180,Type2,https://www.gwmmotors.com.br|https://www.gwmmotors.com.br/content/dam/gwm/pages/br/pt/models/haval-h6-phev-34-2025/FichaTecnica_Haval_H6_PHEV34_2025.pdf
gwm:ora_03_gt:2023:ora_03_gt,gwm,GWM,ora_03_gt,ORA 03 GT,2023,base,Base,,,PassengerCar,Fwd,126,250,63,61,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
gwm:ora_03_gt:2024:ora_03_gt,gwm,GWM,ora_03_gt,ORA 03 GT,2024,base,Base,,,PassengerCar,Fwd,126,250,63,61,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
gwm:ora_03_gt:2025:ora_03_gt,gwm,GWM,ora_03_gt,ORA 03 GT,2025,base,Base,,,PassengerCar,Fwd,126,250,63,61,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
gwm:ora_03_skin:2023:ora_03_skin,gwm,GWM,ora_03_skin,ORA 03 Skin,2023,base,Base,,,PassengerCar,Fwd,126,250,48,47,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
gwm:ora_03_skin:2024:ora_03_skin,gwm,GWM,ora_03_skin,ORA 03 Skin,2024,base,Base,,,PassengerCar,Fwd,126,250,48,47,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
gwm:ora_03_skin:2025:ora_03_skin,gwm,GWM,ora_03_skin,ORA 03 Skin,2025,base,Base,,,PassengerCar,Fwd,126,250,48,47,li-ion,60,6.6,,,9,152,Ccs2,https://www.gwmmotors.com.br|https://www.gwm.com.cn|https://www.gwmmotors.com.br/pt/media-center/news/2023/gwm-estara-no-electric-experience
hiphi:hiphi_x:2023:hiphi_x,hiphi,HiPhi,hiphi_x,HiPhi X,2023,base,Base,,,Suv,Awd,405,,97,97,li-ion,150,11,,,,,GbTDc,https://www.hiphi.com/hiphi-x
hiphi:hiphi_x:2024:hiphi_x,hiphi,HiPhi,hiphi_x,HiPhi X,2024,base,Base,,,Suv,Awd,405,,97,97,li-ion,150,11,,,,,GbTDc,https://www.hiphi.com/hiphi-x
hiphi:hiphi_x:2025:hiphi_x,hiphi,HiPhi,hiphi_x,HiPhi X,2025,base,Base,,,Suv,Awd,405,,97,97,li-ion,150,11,,,,,GbTDc,https://www.hiphi.com/hiphi-x
hiphi:hiphi_z:2023:hiphi_z,hiphi,HiPhi,hiphi_z,HiPhi Z,2023,base,Base,,,PassengerCar,Awd,440,,120,120,li-ion,200,11,,,,,GbTDc,https://www.hiphi.com/hiphi-z
hiphi:hiphi_z:2024:hiphi_z,hiphi,HiPhi,hiphi_z,HiPhi Z,2024,base,Base,,,PassengerCar,Awd,440,,120,120,li-ion,200,11,,,,,GbTDc,https://www.hiphi.com/hiphi-z
hiphi:hiphi_z:2025:hiphi_z,hiphi,HiPhi,hiphi_z,HiPhi Z,2025,base,Base,,,PassengerCar,Awd,440,,120,120,li-ion,200,11,,,,,GbTDc,https://www.hiphi.com/hiphi-z
honda:e_np2:2024:e_np2,honda,Honda,e_np2,e:NP2,2024,base,Base,,,Suv,Fwd,150,310,68.8,65,li-ion,80,7,,,8,160,GbTDc,https://www.gac-honda.com|https://www.miit.gov.cn
honda:e_np2:2025:e_np2,honda,Honda,e_np2,e:NP2,2025,base,Base,,,Suv,Fwd,150,310,68.8,65,li-ion,80,7,,,8,160,GbTDc,https://www.gac-honda.com|https://www.miit.gov.cn
honda:e_ns2:2024:e_ns2,honda,Honda,e_ns2,e:NS2,2024,base,Base,,,Suv,Fwd,150,310,68.8,65,li-ion,80,7,,,8,160,GbTDc,https://www.dongfeng-honda.com|https://www.miit.gov.cn
honda:e_ns2:2025:e_ns2,honda,Honda,e_ns2,e:NS2,2025,base,Base,,,Suv,Fwd,150,310,68.8,65,li-ion,80,7,,,8,160,GbTDc,https://www.dongfeng-honda.com|https://www.miit.gov.cn
honda:prologue:2024:prologue_awd,honda,Honda,prologue,Prologue,2024,elite,Elite,awd,All-Wheel Drive,Suv,Awd,248,501,85,81.7,li-ion,155,11.5,,451,6,180,Ccs1,https://automobiles.honda.com/prologue|https://www.fueleconomy.gov
honda:prologue:2024:prologue,honda,Honda,prologue,Prologue,2024,ex,EX,,,Suv,Fwd,215,451,85,81.7,li-ion,155,11.5,,476,7.2,180,Ccs1,https://automobiles.honda.com/prologue|https://www.fueleconomy.gov
honda:prologue:2025:prologue_awd,honda,Honda,prologue,Prologue,2025,elite,Elite,awd,All-Wheel Drive,Suv,Awd,248,501,85,81.7,li-ion,155,11.5,,451,6,180,Ccs1,https://automobiles.honda.com/prologue|https://www.fueleconomy.gov
honda:prologue:2025:prologue,honda,Honda,prologue,Prologue,2025,ex,EX,,,Suv,Fwd,215,451,85,81.7,li-ion,155,11.5,,476,7.2,180,Ccs1,https://automobiles.honda.com/prologue|https://www.fueleconomy.gov
hongqi:e_hs9:2023:e_hs9,hongqi,Hongqi,e_hs9,E-HS9,2023,base,Base,,,Suv,Awd,405,,99,99,li-ion,110,11,,,,,GbTDc,https://www.hongqi.com.cn/e-hs9
hongqi:e_hs9:2024:e_hs9,hongqi,Hongqi,e_hs9,E-HS9,2024,base,Base,,,Suv,Awd,405,,99,99,li-ion,110,11,,,,,GbTDc,https://www.hongqi.com.cn/e-hs9
hongqi:e_hs9:2025:e_hs9,hongqi,Hongqi,e_hs9,E-HS9,2025,base,Base,,,Suv,Awd,405,,99,99,li-ion,110,11,,,,,GbTDc,https://www.hongqi.com.cn/e-hs9
hongqi:e_qm5:2023:e_qm5,hongqi,Hongqi,e_qm5,E-QM5,2023,base,Base,,,PassengerCar,Fwd,140,,54,54,li-ion,80,7,,,,,GbTDc,https://www.hongqi.com.cn/e-qm5
hongqi:e_qm5:2024:e_qm5,hongqi,Hongqi,e_qm5,E-QM5,2024,base,Base,,,PassengerCar,Fwd,140,,54,54,li-ion,80,7,,,,,GbTDc,https://www.hongqi.com.cn/e-qm5
hongqi:e_qm5:2025:e_qm5,hongqi,Hongqi,e_qm5,E-QM5,2025,base,Base,,,PassengerCar,Fwd,140,,54,54,li-ion,80,7,,,,,GbTDc,https://www.hongqi.com.cn/e-qm5
hyundai:ioniq_5:2023:ioniq_5_awd,hyundai,Hyundai,ioniq_5,IONIQ 5,2023,awd,AWD,awd,AWD,Suv,Awd,239,605,77.4,72.6,li-ion,220,11,480,412,5.2,185,Ccs2,https://www.hyundai.com
hyundai:ioniq_5:2023:ioniq_5,hyundai,Hyundai,ioniq_5,IONIQ 5,2023,base,Base,,,Suv,Rwd,168,350,77.4,72.6,li-ion,220,11,507,488,7.4,185,Ccs2,https://www.hyundai.com
hyundai:ioniq_5:2024:ioniq_5_awd,hyundai,Hyundai,ioniq_5,IONIQ 5,2024,awd,AWD,awd,AWD,Suv,Awd,239,605,77.4,72.6,li-ion,220,11,480,412,5.2,185,Ccs2,https://www.hyundai.com
hyundai:ioniq_5:2024:ioniq_5,hyundai,Hyundai,ioniq_5,IONIQ 5,2024,base,Base,,,Suv,Rwd,168,350,77.4,72.6,li-ion,220,11,507,488,7.4,185,Ccs2,https://www.hyundai.com
